NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
3387,경기도 수원시 영통구 영통동,955-1,955,1,황골마을주공1,59.99,202511,19,44000,141,11,개인,개인,1997,영통로 498,-,중개거래,"경기 광주시, 경기 수원시 영통구",26.01.30
3388,경기도 수원시 영통구 영통동,972-2,972,2,벽적골주공휴먼시아8단지,49.59,202511,19,33000,843,6,개인,개인,1997,영통로290번길 26,-,중개거래,경기 수원시 영통구,26.02.02
3389,경기도 수원시 영통구 영통동,964-5,964,5,신나무실휴먼시아5단지,59.99,202511,19,38700,502,14,개인,개인,1997,영통로290번길 25,-,중개거래,경기 수원시 영통구,26.02.12
3390,경기도 수원시 영통구 영통동,968,968,0,신나무실신명,84.9,202511,19,60000,634,5,개인,개인,1997,봉영로1517번길 76,-,중개거래,경기 수원시 영통구,26.01.16
3391,경기도 수원시 영통구 원천동,593,593,0,광교아이파크,90.9186,202511,19,139000,103,35,개인,개인,2018,광교호수공원로 80,-,중개거래,경기 수원시 영통구,26.02.09
3392,경기도 수원시 영통구 원천동,606,606,0,광교호반베르디움,59.9306,202511,19,96000,1010,24,개인,개인,2014,광교호수공원로 45,-,중개거래,경기 수원시 영통구,25.12.08
3393,경기도 수원시 영통구 망포동,760,760,0,영통아이파크캐슬2단지,84.69,202511,19,91300,201동,12,개인,개인,2019,덕영대로 1400,-,중개거래,경기 수원시 영통구,26.03.13
3394,경기도 수원시 영통구 망포동,683,683,0,망포현대2아이파크,101.9522,202511,19,61000,201,3,개인,개인,2002,태장로 45,-,중개거래,경기 수원시 영통구,26.01.09
3395,경기도 수원시 영통구 망포동,766,766,0,영통아이파크캐슬1단지,84.69,202511,19,102400,116동,22,개인,개인,2019,덕영대로 1410,-,중개거래,경기 수원시 영통구,26.02.26
3396,경기도 수원시 영통구 망포동,766,766,0,영통아이파크캐슬1단지,105.86,202511,19,123000,102동,22,개인,개인,2019,덕영대로 1410,-,중개거래,경기 수원시 영통구,26.01.30
3397,경기도 수원시 영통구 망포동,805,805,0,영통롯데캐슬엘클래스1단지,84.8531,202511,19,85850,104동,5,개인,개인,2022,망포로47번길 30,-,중개거래,경기 수원시 영통구,26.01.26
3398,경기도 수원시 영통구 이의동,1326,1326,0,광교e편한세상,119.7187,202511,18,182000,6102,4,개인,개인,2012,센트럴타운로 76,-,중개거래,경기 수원시 영통구,26.02.27
3399,경기도 수원시 영통구 영통동,973-3,973,3,벽적골한신,59.84,202511,18,52000,813,18,개인,개인,1997,영통로 232,-,중개거래,경기 수원시 영통구,26.01.09
3400,경기도 수원시 영통구 망포동,760,760,0,영통아이파크캐슬2단지,59.98,202511,18,73000,205동,6,개인,개인,2019,덕영대로 1400,-,중개거래,경기 수원시 영통구,26.02.09
3401,경기도 수원시 영통구 원천동,606,606,0,광교호반베르디움,59.9718,202511,18,99000,1003,10,개인,개인,2014,광교호수공원로 45,-,중개거래,경기 수원시 영통구,26.02.24
3402,경기도 수원시 영통구 원천동,593,593,0,광교아이파크,90.9186,202511,18,138000,104,9,개인,개인,2018,광교호수공원로 80,-,중개거래,경기 수원시 영통구,26.02.06
3403,경기도 수원시 영통구 원천동,589,589,0,광교중흥에스클래스,129.4158,202511,18,256000,101동,17,개인,개인,2019,광교호수공원로 277,-,중개거래,경기 수원시 영통구,26.01.28
3404,경기도 수원시 영통구 원천동,628,628,0,영흥숲푸르지오파크비엔,84.9957,202511,18,90800,107동,21,개인,개인,2023,영흥숲길 50,-,중개거래,경기 수원시 영통구,26.02.23
3405,경기도 수원시 영통구 매탄동,50,50,0,극동,59.93,202511,18,36300,101,6,개인,개인,1998,매봉로27번길 11,-,중개거래,경기 수원시 영통구,25.12.29
3406,경기도 수원시 영통구 매탄동,176,176,0,현대힐스테이트,75.814,202511,18,59000,116,3,개인,개인,2006,권광로260번길 36,-,중개거래,경기 수원시 영통구,26.02.27
3407,경기도 수원시 영통구 망포동,702,702,0,쌍용스윗닷홈2차,84.8867,202511,18,40000,203,12,개인,개인,2004,태장로54번길 122,-,중개거래,경기 수원시 영통구,26.03.03
3408,경기도 수원시 영통구 원천동,606,606,0,광교호반베르디움,59.9306,202511,18,93000,1002,7,개인,개인,2014,광교호수공원로 45,-,중개거래,경기 수원시 영통구,26.02.27
3409,경기도 수원시 영통구 원천동,604,604,0,광교더샵,91.345,202511,18,128500,105,45,개인,개인,2018,광교호수로 15,-,중개거래,"경기 수원시 영통구, 경기 화성시 동탄구",26.03.03
3410,경기도 수원시 영통구 이의동,1344,1344,0,자연앤힐스테이트,84.37,202511,18,177000,5412,6,개인,개인,2012,도청로 65,-,중개거래,경기 수원시 영통구,26.02.26
3411,경기도 수원시 영통구 망포동,760,760,0,영통아이파크캐슬2단지,84.69,202511,17,87200,210동,4,개인,개인,2019,덕영대로 1400,-,중개거래,경기 수원시 영통구,26.01.26
3412,경기도 수원시 영통구 망포동,790,790,0,영통아이파크캐슬3단지,84.73,202511,17,87000,304동,12,개인,개인,2022,망포로84번길 10,-,중개거래,"경기 수원시 영통구, 경기 화성시 병점구",26.02.25
3413,경기도 수원시 영통구 망포동,810,810,0,영통롯데캐슬엘클래스2단지,84.9836,202511,17,82300,205동,7,개인,개인,2022,망포로48번길 7,-,중개거래,경기 수원시 영통구,26.02.27
3414,경기도 수원시 영통구 망포동,698,698,0,엘지동수원자이,84.9838,202511,17,56800,305,4,개인,개인,2003,영통로 111,-,중개거래,"경기 수원시 영통구, 경기 화성시 동탄구",26.03.13
3415,경기도 수원시 영통구 망포동,707,707,0,방죽마을영통뜨란채,84.68,202511,17,50500,1001,12,개인,개인,2005,영통로200번길 156,-,중개거래,경기 수원시 영통구,25.12.19
3416,경기도 수원시 영통구 이의동,1226,1226,0,광교 해모로 아파트,84.8,202511,17,73000,8007,1,개인,개인,2011,광교로 286,-,중개거래,경기 수원시 영통구,26.02.05
3417,경기도 수원시 영통구 영통동,956-2,956,2,청명마을대우,134.64,202511,17,90000,302,3,개인,개인,1998,영통로 460,-,중개거래,경기 수원시 영통구,26.01.29
3418,경기도 수원시 영통구 영통동,955-1,955,1,황골마을주공1,59.99,202511,17,44000,124,10,개인,개인,1997,영통로 498,-,중개거래,경기 수원시 영통구,26.02.11
3419,경기도 수원시 영통구 영통동,955-1,955,1,황골마을주공1,59.99,202511,17,44500,128,13,개인,개인,1997,영통로 498,-,중개거래,경기 수원시 영통구,25.12.19
3420,경기도 수원시 영통구 영통동,964-5,964,5,신나무실휴먼시아5단지,59.99,202511,17,38800,506,17,개인,개인,1997,영통로290번길 25,-,중개거래,경기 수원시 영통구,26.02.27
3421,경기도 수원시 영통구 영통동,1048-2,1048,2,청명마을(주공),59.99,202511,17,48500,402,7,개인,개인,1997,청명북로 81,-,중개거래,경기 수원시 영통구,26.02.26
3422,경기도 수원시 영통구 영통동,955-1,955,1,황골마을주공1,59.99,202511,17,46500,143,15,개인,개인,1997,영통로 498,-,중개거래,경기 수원시 영통구,26.01.09
3423,경기도 수원시 영통구 영통동,955-1,955,1,황골마을주공1,59.99,202511,17,43000,129,11,개인,개인,1997,영통로 498,-,중개거래,경기 수원시 영통구,26.02.27
3424,경기도 수원시 영통구 영통동,963-2,963,2,신나무실쌍용,59.965,202511,17,39000,541,4,개인,개인,1997,매영로310번길 12,-,중개거래,경기 수원시 영통구,26.01.09
3425,경기도 수원시 영통구 신동,940,940,0,래미안영통마크원2단지,84.94,202511,16,79000,211,8,개인,개인,2013,삼성로 11,-,중개거래,경기 수원시 영통구,26.02.04
3426,경기도 수원시 영통구 신동,940,940,0,래미안영통마크원2단지,84.94,202511,16,79000,-,8,개인,개인,2013,삼성로 11,20260106,중개거래,경기 수원시 영통구,-
3427,경기도 수원시 영통구 하동,1001,1001,0,광교더포레스트,84.81,202511,15,84500,4016,9,개인,개인,2013,광교마을로 156,-,중개거래,경기 수원시 영통구,26.02.05
3428,경기도 수원시 영통구 매탄동,176,176,0,현대힐스테이트,59.648,202511,15,58000,129,18,개인,개인,2006,권광로260번길 36,-,중개거래,"경기 수원시 영통구, 경기 수원시 팔달구",26.01.15
3429,경기도 수원시 영통구 매탄동,50,50,0,극동,84.39,202511,15,42500,105,3,개인,개인,1998,매봉로27번길 11,-,중개거래,경기 수원시 영통구,26.02.20
3430,경기도 수원시 영통구 신동,939,939,0,래미안영통마크원1단지,84.94,202511,15,74000,104,15,개인,개인,2013,권선로908번길 72,-,중개거래,경기 수원시 영통구,26.01.28
3431,경기도 수원시 영통구 이의동,1252,1252,0,광교역참누리포레스트,59.6129,202511,15,66500,7005,1,개인,개인,2015,대학3로 55,-,중개거래,경기 수원시 영통구,26.01.09
3432,경기도 수원시 영통구 영통동,988-2,988,2,살구골마을진덕서광성지동아,101.25,202511,15,78000,708,5,개인,개인,1998,봉영로 1526,-,중개거래,경기 수원시 영통구,26.01.02
3433,경기도 수원시 영통구 망포동,766,766,0,영통아이파크캐슬1단지,105.86,202511,15,117000,103동,3,개인,개인,2019,덕영대로 1410,-,중개거래,경기 수원시 영통구,26.01.29
3434,경기도 수원시 영통구 망포동,723,723,0,한양수자인,122.3994,202511,15,87000,-,4,개인,법인,2013,영통로154번길 56,20260226,중개거래,경기 수원시 영통구,-
3435,경기도 수원시 영통구 망포동,725,725,0,영통SKVIEW,84.4619,202511,15,89200,107동,9,개인,개인,2016,영통로200번길 112,-,중개거래,경기 수원시 영통구,26.02.20
3436,경기도 수원시 영통구 망포동,686,686,0,동수원자이1차,84.9688,202511,15,58500,104,20,개인,개인,2001,태장로82번길 32,-,중개거래,경기 수원시 영통구,26.02.20
3437,경기도 수원시 영통구 망포동,766,766,0,영통아이파크캐슬1단지,59.83,202511,15,82500,115동,7,개인,개인,2019,덕영대로 1410,-,중개거래,경기 수원시 영통구,26.02.25
3438,경기도 수원시 영통구 망포동,723,723,0,한양수자인,84.985,202511,15,80000,101,18,개인,개인,2013,영통로154번길 56,-,중개거래,경기 수원시 영통구,26.02.27
3439,경기도 수원시 영통구 망포동,723,723,0,한양수자인,122.3994,202511,15,87000,102,4,개인,법인,2013,영통로154번길 56,-,중개거래,경기 수원시 영통구,26.02.27
3440,경기도 수원시 영통구 망포동,723,723,0,한양수자인,84.985,202511,15,76000,104,4,개인,개인,2013,영통로154번길 56,-,중개거래,경기 수원시 영통구,26.02.27
3441,경기도 수원시 영통구 이의동,1334,1334,0,광교센트럴뷰,84.81,202511,15,139500,6008,10,개인,개인,2013,센트럴타운로22번길 36,-,중개거래,경기 수원시 영통구,26.03.06
3442,경기도 수원시 영통구 영통동,966-2,966,2,신나무실건영,134.81,202511,14,99000,667,2,개인,개인,2000,매영로 346,-,중개거래,경기 수원시 영통구,26.01.26
3443,경기도 수원시 영통구 원천동,628,628,0,영흥숲푸르지오파크비엔,84.9954,202511,14,92700,109동,20,개인,개인,2023,영흥숲길 50,-,중개거래,경기 수원시 영통구,26.01.23
3444,경기도 수원시 영통구 원천동,589,589,0,광교중흥에스클래스,84.9388,202511,14,164000,101동,18,개인,개인,2019,광교호수공원로 277,-,중개거래,경기 수원시 영통구,26.03.06
3445,경기도 수원시 영통구 원천동,589,589,0,광교중흥에스클래스,109.5277,202511,14,216000,106동,28,개인,개인,2019,광교호수공원로 277,-,중개거래,경기 수원시 영통구,26.02.27
3446,경기도 수원시 영통구 원천동,589,589,0,광교중흥에스클래스,109.5277,202511,14,216000,-,28,개인,개인,2019,광교호수공원로 277,20260227,중개거래,경기 수원시 영통구,-
3447,경기도 수원시 영통구 망포동,728,728,0,힐스테이트영통,84.5303,202511,14,110000,110동,3,개인,개인,2017,덕영대로 1462-14,-,중개거래,경기 수원시 영통구,26.01.30
3448,경기도 수원시 영통구 망포동,686,686,0,동수원자이1차,99.3154,202511,14,61000,114,18,개인,개인,2001,태장로82번길 32,-,중개거래,"경기 수원시 권선구, 경기 수원시 영통구",26.02.27
3449,경기도 수원시 영통구 망포동,810,810,0,영통롯데캐슬엘클래스2단지,84.9882,202511,14,80500,201동,14,개인,개인,2022,망포로48번길 7,-,중개거래,경기 수원시 영통구,26.01.16
3450,경기도 수원시 영통구 망포동,707,707,0,방죽마을영통뜨란채,84.68,202511,14,52900,1001,8,개인,개인,2005,영통로200번길 156,-,중개거래,경기 수원시 영통구,26.01.15
3451,경기도 수원시 영통구 영통동,957-6,957,6,영통에듀파크(321동~327동),73.79,202511,14,70000,325,13,개인,개인,1997,청명로 132,-,중개거래,경기 수원시 영통구,26.01.26
3452,경기도 수원시 영통구 영통동,1154,1154,0,영통라온프라이빗,59.9845,202511,14,64000,104동,18,개인,개인,2017,영통로200번길 111,-,중개거래,경기 수원시 영통구,26.01.30
3453,경기도 수원시 영통구 영통동,971-1,971,1,벽적골롯데,59.96,202511,14,54500,943,5,개인,개인,2002,덕영대로1555번길 20,-,중개거래,경기 수원시 영통구,26.02.06
3454,경기도 수원시 영통구 영통동,970-3,970,3,벽적골9단지주공,59.39,202511,14,49500,907,14,개인,법인,1999,봉영로1517번길 27,-,중개거래,경기 수원시 영통구,26.02.10
3455,경기도 수원시 영통구 영통동,964-5,964,5,신나무실휴먼시아5단지,59.99,202511,14,37400,516,6,개인,개인,1997,영통로290번길 25,-,중개거래,경기 수원시 영통구,25.12.26
3456,경기도 수원시 영통구 영통동,964-5,964,5,신나무실휴먼시아5단지,59.99,202511,14,40500,516,17,개인,개인,1997,영통로290번길 25,-,중개거래,경기 수원시 영통구,26.02.13
3457,경기도 수원시 영통구 영통동,955-1,955,1,황골마을주공1,59.99,202511,14,45000,136,11,개인,개인,1997,영통로 498,-,중개거래,경기 수원시 영통구,26.02.26
3458,경기도 수원시 영통구 영통동,971-1,971,1,벽적골롯데,49.71,202511,14,42000,942,12,개인,개인,2002,덕영대로1555번길 20,-,중개거래,경기 수원시 영통구,26.02.27
3459,경기도 수원시 영통구 영통동,971-1,971,1,벽적골롯데,59.96,202511,14,59500,944,16,개인,개인,2002,덕영대로1555번길 20,-,중개거래,경기 수원시 영통구,26.03.04
3460,경기도 수원시 영통구 영통동,964-5,964,5,신나무실휴먼시아5단지,59.99,202511,14,33000,504,7,개인,개인,1997,영통로290번길 25,-,중개거래,경기 수원시 영통구,26.01.15
3461,경기도 수원시 영통구 영통동,988-2,988,2,살구골마을진덕서광성지동아,101.25,202511,14,79500,714,8,개인,개인,1998,봉영로 1526,-,중개거래,경기 수원시 영통구,26.03.11
3462,경기도 수원시 영통구 하동,994,994,0,광교호수마을호반써밋,111.08,202511,14,117500,3008,1,개인,개인,2011,법조로 134,-,중개거래,경기 수원시 영통구,26.01.30
3463,경기도 수원시 영통구 이의동,1367,1367,0,자연앤자이1단지,116.43,202511,14,167000,5102,10,개인,개인,2012,에듀타운로 35,-,중개거래,경기 수원시 영통구,26.02.20
3464,경기도 수원시 영통구 이의동,1229,1229,0,광교호반베르디움트라엘,100.513,202511,14,118500,8107동,4,개인,개인,2017,대학로 98,-,중개거래,경기 수원시 영통구,26.02.24
